image_id,image_location,turtle_id,class,Unnamed: 0,Unnamed: 0.1
ID_G7GZ0GHP,None,t_id_TeQFNMWD,100,8505.0,10650.0
ID_1GHZ89HD,None,t_id_dxp94QZc,100,6679.0,8824.0
ID_5R7JUYBW,None,t_id_cHiUkgKr,100,2796.0,4941.0
ID_F49VT0FP,None,t_id_JI6ba2Yx,31,3821.0,5966.0
ID_AGHAV9B8,None,t_id_LpcTQPoL,100,1932.0,4077.0
ID_XYUAUB1Y,None,t_id_R2SpoNkW,100,3228.0,5373.0
ID_I5DT4YOK,None,t_id_hCxbkUTi,100,3308.0,5453.0
ID_ZWBDZKER,None,t_id_d0N1b3pz,100,2330.0,4475.0
ID_6O9MI4AL,None,t_id_1ZaQH6Wx,100,4049.0,6194.0
ID_OFF1K970,None,t_id_yaJ7rL9c,100,3035.0,5180.0
ID_HQ85WECP,None,t_id_vtGkKPFs,100,3964.0,6109.0
ID_X1VPFHPT,None,t_id_U1gh4ghL,100,7881.0,10026.0
ID_PYHY30X9,None,t_id_0BOenVGi,100,1623.0,3768.0
ID_Q2YOZXBV,None,t_id_OJnYu76V,100,8285.0,10430.0
ID_SCKOI4MG,None,t_id_1bnTOrEH,100,5780.0,7925.0
ID_663CWDCO,None,t_id_6p0VYbUJ,100,6652.0,8797.0
ID_QXEQ2AOP,None,t_id_5snGhqE9,100,6159.0,8304.0
ID_OUKTGC0U,None,t_id_9QvIbgBZ,100,9521.0,11666.0
ID_0IFQTVNQ,None,t_id_lt9jQtvW,100,2152.0,4297.0
ID_HMAQUR2X,None,t_id_8nyDQMQU,100,6306.0,8451.0
ID_LDHUK4RW,None,t_id_4TCExeDl,100,2649.0,4794.0
ID_XZKQKRGD,None,t_id_xkre9eCf,100,6539.0,8684.0
ID_8XSV68RG,None,t_id_PALREYJv,100,9434.0,11579.0
ID_VBM2WWZG,None,t_id_OS7u8wMw,100,9892.0,12037.0
ID_RKVI6QF4,None,t_id_9QvIbgBZ,100,9525.0,11670.0
ID_LKSHSIUX,None,t_id_cIKTsmjD,100,3467.0,5612.0
ID_BW3I3GVJ,None,t_id_gNqDF9gd,100,4111.0,6256.0
ID_G09ZU6U1,None,t_id_QNJYlHRr,100,1754.0,3899.0
ID_KJPQGJID,None,t_id_o8HFaaCp,100,7974.0,10119.0
ID_5ND7VSVC,None,t_id_KANR6TFO,100,3895.0,6040.0
ID_9G815P9E,None,t_id_buxNd7Gv,100,3218.0,5363.0
ID_SDAOAV0A,None,t_id_m0a1kc6I,100,1397.0,3542.0
ID_HY2D9FWT,None,t_id_D1bJEgN0,100,2385.0,4530.0
ID_Z4XQ4WJ8,None,t_id_KYzzSB1K,100,4417.0,6562.0
ID_3WWVHJD3,None,t_id_zA8SitCL,100,4243.0,6388.0
ID_VR9O1QR4,None,t_id_Qt6i3yfb,100,8609.0,10754.0
ID_63P7N0KL,None,t_id_5xMeJ4pS,100,7831.0,9976.0
ID_0REN0P2J,None,t_id_MwnEYfqe,79,3531.0,5676.0
ID_Y4EAV21E,None,t_id_XhBMdxhW,100,5066.0,7211.0
ID_CO18TI9J,None,t_id_Jd1MC8Bw,100,1669.0,3814.0
ID_T6R4D9PM,None,t_id_Yl9kqS6p,100,1896.0,4041.0
ID_5T88TCFQ,None,t_id_aTGRKzIO,100,10119.0,12264.0
ID_LU71JLCM,None,t_id_yBXFVrGE,100,2886.0,5031.0
ID_NWFUL1YB,None,t_id_59Vquws0,100,10103.0,12248.0
ID_Y99DWS5A,None,t_id_iRpSEAdV,100,801.0,2946.0
ID_QGE9HROB,None,t_id_WOIoiYIW,100,7777.0,9922.0
ID_5FHO33SU,None,t_id_P7iHYwoE,100,1672.0,3817.0
ID_D81ZGSW0,None,t_id_o17bwnvL,100,3433.0,5578.0
ID_XK4GSSOH,None,t_id_wydaHPKD,100,2388.0,4533.0
ID_C5B3IT60,None,t_id_ksTLswDT,63,7348.0,9493.0
ID_0MCZW9AF,None,t_id_ZpwgERAm,100,2042.0,4187.0
ID_NOMWZH4A,None,t_id_gnWhZ6RM,100,33.0,2178.0
ID_49PCYZXA,None,t_id_QuB6hc4M,100,6876.0,9021.0
ID_OIW8TUOC,None,t_id_2E8o5Jtl,38,3477.0,5622.0
ID_JLDAXLCF,None,t_id_XN39nRhf,100,7579.0,9724.0
ID_6KIZ061B,None,t_id_QO36KpzA,100,9379.0,11524.0
ID_83FRBCY3,None,t_id_HIjiG7Zs,100,3008.0,5153.0
ID_9I41FHX6,None,t_id_1ccK1TwP,100,8769.0,10914.0
ID_2AYFYFM5,None,t_id_gONisw0g,100,2440.0,4585.0
ID_RHJ9ISBB,None,t_id_YXCSM9Tm,100,8542.0,10687.0
ID_Y2TRMI1K,None,t_id_XN39nRhf,100,7564.0,9709.0
ID_WRCPYICY,None,t_id_R3EOhnIo,100,5226.0,7371.0
ID_TYVTHCX3,None,t_id_PSAfFzIx,100,1376.0,3521.0
ID_HIV4UPCR,None,t_id_dfUQ6H9s,100,8020.0,10165.0
ID_GQ1KTH06,None,t_id_4bhrMSjk,100,1976.0,4121.0
ID_PKKF3Y4T,None,t_id_Y4BJIiLN,100,5510.0,7655.0
ID_VGM7CQ0J,None,t_id_Wb5WEaFa,100,5305.0,7450.0
ID_NPI6KWZ9,None,t_id_awLezp50,100,5319.0,7464.0
ID_YX5517E7,None,t_id_EwG51FDH,100,3929.0,6074.0
ID_2HU6ZXF1,None,t_id_kIPCJzjn,100,3177.0,5322.0
ID_GWLONOBW,None,t_id_qWf5WPfo,100,1966.0,4111.0
ID_8HA26PM0,None,t_id_4vqRyvUN,100,1587.0,3732.0
ID_VCNGBXSK,None,t_id_pjVpDqok,100,7909.0,10054.0
ID_08ZNCNID,None,t_id_9b0MhmYa,100,4280.0,6425.0
ID_3O529OJD,None,t_id_wYbEuz2U,100,8460.0,10605.0
ID_HL5N7GRB,None,t_id_1ZaQH6Wx,100,4055.0,6200.0
ID_ZFD3LY0A,None,t_id_ROFhVsy2,69,2101.0,4246.0
ID_U5Q4GAO4,None,t_id_SvOLGYhe,100,7310.0,9455.0
ID_C719CPP2,None,t_id_6yEvZ6IY,100,10242.0,12387.0
ID_KFSMSQIJ,None,t_id_gloOA8Cm,100,3862.0,6007.0
ID_LJKV7F0G,None,t_id_8lQ3Qmh6,100,7419.0,9564.0
ID_Y9NR54DZ,None,t_id_7aAM6B74,100,2184.0,4329.0
ID_BZZ61XIG,None,t_id_2469wr3X,100,1706.0,3851.0
ID_MVXCBH8S,None,t_id_8OXyAdGd,100,759.0,2904.0
ID_E9KGQ3DJ,None,t_id_2jZLPZYO,100,10528.0,12673.0
ID_PYXMMK7T,None,t_id_T0slLPrs,100,6390.0,8535.0
ID_KMHJOM6K,None,t_id_yTR6EvIA,100,6935.0,9080.0
ID_W4Z1JZHI,None,t_id_o17bwnvL,100,3431.0,5576.0
ID_ZNJ5EHT7,None,t_id_Se3dSgIY,100,2715.0,4860.0
ID_OMNRLZH0,None,t_id_SkC8MRYm,100,8499.0,10644.0
ID_PZDCKDAX,None,t_id_ukXgZOR1,100,881.0,3026.0
ID_4JK9237T,None,t_id_ViX4pu6R,100,8403.0,10548.0
ID_YUB7123A,None,t_id_21ekcmgD,100,2197.0,4342.0
ID_G7LYIZB9,None,t_id_NMhcVJFJ,100,1908.0,4053.0
ID_MGNTBRDO,None,t_id_sIDi8xgN,100,6952.0,9097.0
ID_LIJKV7H2,None,t_id_xE6Hrf18,100,10002.0,12147.0
ID_XTFIDXCD,None,t_id_Gs9LExEK,100,5272.0,7417.0
ID_W1HN8RYO,None,t_id_xAowNnHd,100,8322.0,10467.0
ID_WNQYDJN4,None,t_id_A9M0w1uZ,100,9381.0,11526.0
ID_W0RDV16Y,None,t_id_QFx3qtYu,100,10577.0,12722.0
ID_0RP80A69,None,t_id_K33r8x0h,100,2708.0,4853.0
ID_W56CAWNC,None,t_id_86UU3dOz,100,2731.0,4876.0
ID_FCMB9HRY,None,t_id_wydaHPKD,100,2390.0,4535.0
ID_MJRM5YBP,None,t_id_EQqZQWPK,100,6805.0,8950.0
ID_TP1X4X7D,None,t_id_6kTQzb5i,100,5599.0,7744.0
ID_6NSAZMGB,None,t_id_g1JVb7rW,100,10607.0,12752.0
ID_W06SYJ3Z,None,t_id_lvjROn7q,100,10079.0,12224.0
ID_EBKZLH9X,None,t_id_XrHKyZb6,100,5683.0,7828.0
ID_S2VMULYY,None,t_id_MNi5y1LY,100,1616.0,3761.0
ID_L7W8QHP7,None,t_id_luHhKHYa,100,9327.0,11472.0
ID_8WGPYCT8,None,t_id_hZwWBjge,100,6949.0,9094.0
ID_Y260XTJK,None,t_id_vxIyGpvO,100,6522.0,8667.0
ID_Z4EZZ9QY,None,t_id_bQ3DxaF5,100,4716.0,6861.0
ID_NMMF7VZL,None,t_id_LED0YEKu,100,6192.0,8337.0
ID_KARCI1YQ,None,t_id_AUdAjTEM,100,5278.0,7423.0
ID_UEEGJHO1,None,t_id_sqEPj3JZ,100,2348.0,4493.0
ID_HIK56BTJ,None,t_id_5VP8j6XO,100,6812.0,8957.0
ID_E2GTOZ92,None,t_id_F9myOskD,100,1227.0,3372.0
ID_0XY6B1WP,None,t_id_goKHuiPQ,100,1119.0,3264.0
ID_I6S3TE14,None,t_id_VTS0ZLTJ,100,6263.0,8408.0
ID_H1B48K3W,None,t_id_8vgB6unV,100,4457.0,6602.0
ID_1AYZ4WO4,None,t_id_yEI7KeSn,100,5996.0,8141.0
ID_ES00LKHA,None,t_id_XN39nRhf,100,7547.0,9692.0
ID_D2AO29O0,None,t_id_pPpkihv8,100,5830.0,7975.0
ID_658G74S2,None,t_id_8JLVnxBZ,100,6844.0,8989.0
ID_6E0YMGME,None,t_id_FFUgltSC,100,7490.0,9635.0
ID_DUF4QN6B,None,t_id_kTvV0Qqa,100,9527.0,11672.0
ID_04T5F6GD,None,t_id_q8Bc7DuO,100,3489.0,5634.0
ID_SMU6B891,None,t_id_sRWM15ip,100,1497.0,3642.0
ID_1CX9OH5L,None,t_id_saqoNCo9,100,5934.0,8079.0
ID_O1873NGX,None,t_id_1yXfB9KV,100,6471.0,8616.0
ID_6LTZIDRL,None,t_id_YwWyiJVb,100,10231.0,12376.0
ID_3JJCODLR,None,t_id_ZpvlEQ7L,100,6784.0,8929.0
ID_SAA9EYHC,None,t_id_cNjvzvHZ,100,1703.0,3848.0
ID_HOINGMT8,None,t_id_e6F9ZR6R,100,477.0,2622.0
ID_LU8PN1K1,None,t_id_IMYHIjJd,100,10261.0,12406.0
ID_G3ZIK1BK,None,t_id_sFleKCye,100,6104.0,8249.0
ID_XZA5C6IL,None,t_id_mYBXCbwF,100,7453.0,9598.0
ID_D912SPZE,None,t_id_3GtzIu5H,100,5382.0,7527.0
ID_GB58TAHD,None,t_id_LII8Povb,100,4548.0,6693.0
ID_8FO8IRJX,None,t_id_1zRL4Rg3,100,9190.0,11335.0
ID_W6W4229H,None,t_id_4SZAvnEz,100,746.0,2891.0
ID_B2Z0U4ZZ,None,t_id_XIDyg8zY,100,156.0,2301.0
ID_S9YUQFW3,None,t_id_ZEP7tuYV,100,9132.0,11277.0
ID_7UGDTEXH,None,t_id_asY31XSP,100,3232.0,5377.0
ID_SAZGXVE4,None,t_id_5qfbIGA6,100,4041.0,6186.0
ID_DILUH582,None,t_id_G5JLzvai,72,4979.0,7124.0
ID_DOWF5WFD,None,t_id_r1m2zUZA,100,6415.0,8560.0
ID_NK1IX4NA,None,t_id_kx2ZWg9t,100,4475.0,6620.0
ID_74P3COJQ,None,t_id_91GGfQCK,100,2377.0,4522.0
ID_I21JYA50,None,t_id_kEqEbiJ6,100,5497.0,7642.0
ID_WE8J9S3B,None,t_id_O8O7UsoA,100,2763.0,4908.0
ID_63VOZXID,None,t_id_MZMhLElj,100,6041.0,8186.0
ID_8ZJJA8XK,None,t_id_s5n7laub,100,2586.0,4731.0
ID_Q4ONJKR8,None,t_id_uydk7eCE,100,8687.0,10832.0
ID_5W7OGP6Y,None,t_id_srnKzMeK,100,5397.0,7542.0
ID_FKVIW0C2,None,t_id_wTGwH1RE,100,7367.0,9512.0
ID_B3AZLO30,None,t_id_U1gh4ghL,100,7878.0,10023.0
ID_QK0OPUPX,None,t_id_tFTFJY39,100,1971.0,4116.0
ID_Y84MXQ4X,None,t_id_jtnO2ZOR,100,7228.0,9373.0
ID_X8KH0RF4,None,t_id_etJZzQpK,100,10485.0,12630.0
ID_MTX7CIUA,None,t_id_fiTF8cL0,100,584.0,2729.0
ID_HBAZYOJ8,None,t_id_H9dthING,100,10280.0,12425.0
ID_GEQ9OQU1,None,t_id_UQjHcHIU,100,6704.0,8849.0
ID_V2S4DY4Y,None,t_id_PQ8CA3j6,100,2539.0,4684.0
ID_6536Q6D0,None,t_id_ES1owbvW,100,435.0,2580.0
ID_7OGWCO6B,None,t_id_J22iCFq2,100,6685.0,8830.0
ID_OMCRFCV7,None,t_id_EP2tm8kR,100,7929.0,10074.0
ID_H5KIDOAP,None,t_id_9M3d0yBk,100,940.0,3085.0
ID_NC8KVXSK,None,t_id_gCW9o3RU,100,8631.0,10776.0
ID_VMVMZD3O,None,t_id_6HjuiTBl,100,1726.0,3871.0
ID_N1KJHXJN,None,t_id_G5JLzvai,72,4991.0,7136.0
ID_ABS4N5W3,None,t_id_igdsOMiU,100,4952.0,7097.0
ID_LZVDYGO4,None,t_id_hgpgkcv0,100,4298.0,6443.0
ID_2YAUKDW7,None,t_id_WBmTg95Y,100,6908.0,9053.0
ID_MWRXG2D1,None,t_id_PYTtNGGY,100,8617.0,10762.0
ID_C0R5ODN6,None,t_id_D0gA44av,25,3742.0,5887.0
ID_WK1JOKUQ,None,t_id_xieQKM50,100,8310.0,10455.0
ID_70BP47TN,None,t_id_HdCofrgE,100,6541.0,8686.0
ID_P72YKJT1,None,t_id_lDzaPi56,100,957.0,3102.0
ID_3S6GJM6O,None,t_id_8sQ3R8zj,100,10181.0,12326.0
ID_68CTNVI3,None,t_id_hVU48nRO,100,3102.0,5247.0
ID_D5TZ49WB,None,t_id_IlO9BOKc,13,3684.0,5829.0
ID_B4QKAAB7,None,t_id_LXpYkX3d,100,4618.0,6763.0
ID_KRFJ3C1E,None,t_id_dVQ4x3wz,30,3640.0,5785.0
ID_G4U8K4YT,None,t_id_xAowNnHd,100,8321.0,10466.0
ID_183EOYT2,None,t_id_JI6ba2Yx,31,3811.0,5956.0
ID_UNIVUMK2,None,t_id_JeEAxh5y,100,3234.0,5379.0
ID_CRMUBWEA,None,t_id_GdSIEibv,100,7861.0,10006.0
ID_INZ4ODNY,None,t_id_4t5fc3O8,100,6762.0,8907.0
ID_YT214V9N,None,t_id_vtGkKPFs,100,3960.0,6105.0
ID_OBYW71S7,None,t_id_3vM86Fum,100,3574.0,5719.0
ID_P5C5UK9W,None,t_id_1hHpNfPh,100,10093.0,12238.0
ID_8Q8WK2ED,None,t_id_0Mjnq1nw,100,7379.0,9524.0
ID_IO5ZENDM,None,t_id_vWWPNgG6,100,1644.0,3789.0
ID_1G6T9LRV,None,t_id_T0bkoKm8,100,2698.0,4843.0
ID_WY884QQ5,None,t_id_ul8jSQ1U,100,4599.0,6744.0
ID_LT8LLRVR,None,t_id_q7lmousZ,100,6427.0,8572.0
ID_EWBQZYEH,None,t_id_Tr5fIVgA,100,185.0,2330.0
ID_GZ85RKRG,None,t_id_DmPKqBfP,100,8034.0,10179.0
ID_RAP1VIXU,None,t_id_LzUcTlpo,100,6237.0,8382.0
ID_00PG3JIF,None,t_id_yuiplDyM,100,2224.0,4369.0
ID_C3CNQNQM,None,t_id_C00OfMYX,100,3315.0,5460.0
ID_PYAD7W73,None,t_id_kEqEbiJ6,100,5498.0,7643.0
ID_KGRFUI9T,None,t_id_39qb3Uqe,100,2526.0,4671.0
ID_7CZLRMET,None,t_id_y07d4blW,100,1153.0,3298.0
ID_41EDC0HJ,None,t_id_hhD6m3fK,100,9036.0,11181.0
ID_GX3A38UD,None,t_id_I2McYJ6f,100,9041.0,11186.0
ID_0YG2J2BA,None,t_id_HpeqeH3n,100,5940.0,8085.0
ID_U6K5OWWZ,None,t_id_73czgZbS,100,7144.0,9289.0
ID_MKKYV4PV,None,t_id_F6rgL6eu,100,7901.0,10046.0
ID_Y88772UG,None,t_id_f9abc7IG,100,4190.0,6335.0
ID_OJA10SIB,None,t_id_dEoHVMgR,100,6702.0,8847.0
ID_PSHE6K3O,None,t_id_GjMbpCfw,100,1728.0,3873.0
ID_VR23QAX1,None,t_id_bKxjeXet,100,8810.0,10955.0
ID_W2H829HV,None,t_id_Ew4Gtl9r,100,4894.0,7039.0
ID_HNY7V97N,None,t_id_N9k6c4dQ,100,656.0,2801.0
ID_EKMWO1KH,None,t_id_xWGRQZNB,100,10524.0,12669.0
ID_4MC5RCPG,None,t_id_LE9Zy3Hz,100,793.0,2938.0
ID_6UQNKXYQ,None,t_id_expNd7pl,100,10460.0,12605.0
ID_86QYLVNG,None,t_id_X8FtSPCR,100,2737.0,4882.0
ID_H4XFCS58,None,t_id_RDv3jcgj,100,2563.0,4708.0
ID_2R73FYZ8,None,t_id_kCmtbVnc,100,1063.0,3208.0
ID_8Y7GEYUY,None,t_id_59Vquws0,100,10100.0,12245.0
ID_PRLWB77G,None,t_id_YiOx4Cy9,100,964.0,3109.0
ID_Q4Q5P9EE,None,t_id_4YizBSFn,100,3147.0,5292.0
ID_OF0JJHO2,None,t_id_482VUkXH,100,5567.0,7712.0
ID_0DRTH7YQ,None,t_id_gloOA8Cm,100,3861.0,6006.0
ID_9TVJQ5D7,None,t_id_SHzPhCnF,100,1673.0,3818.0
ID_UEOOU71O,None,t_id_ksTLswDT,63,7330.0,9475.0
ID_TKDGQW0X,None,t_id_EFyFO5K1,100,4698.0,6843.0
ID_K8B5ULEN,None,t_id_quiAxriB,100,9244.0,11389.0
ID_0DE6K1HZ,None,t_id_r0vis5LS,100,5484.0,7629.0
ID_ZGN2D1XZ,None,t_id_aBfWCMLI,100,10425.0,12570.0
ID_CYGY8KQY,None,t_id_DcrNx0VP,100,10556.0,12701.0
ID_AVNMCC7Y,None,t_id_Z7qtQzuM,100,8904.0,11049.0
ID_HQBWUKDM,None,t_id_dfUQ6H9s,100,8028.0,10173.0
ID_9QH7L83K,None,t_id_1FEx8AuA,100,9814.0,11959.0
ID_1Z7O3XZO,None,t_id_skYXnQL3,100,1278.0,3423.0
ID_L4952TK3,None,t_id_E7UFCfhq,100,1760.0,3905.0
ID_JMIGZ1TM,None,t_id_oXC6W1yr,100,8561.0,10706.0
ID_A7MULAGD,None,t_id_vC4MMoLr,100,9024.0,11169.0
ID_XY6CCMWQ,None,t_id_Yl9kqS6p,100,1899.0,4044.0
ID_JGFFLOM9,None,t_id_UkwhEKp2,100,8069.0,10214.0
ID_JDZE7C4I,None,t_id_XzecyfzO,100,3942.0,6087.0
ID_GFCJ8TXP,None,t_id_VGQzNbXE,100,6274.0,8419.0
ID_OCYMBOQT,None,t_id_ynTUfhRt,100,5721.0,7866.0
ID_VO32QILS,None,t_id_FcmwuEuw,100,8590.0,10735.0
ID_TU6FPM85,None,t_id_LED0YEKu,100,6196.0,8341.0
ID_XQKIN6TA,None,t_id_WKPK7ulg,100,840.0,2985.0
ID_RBT688DF,None,t_id_VY58NxL1,100,5854.0,7999.0
ID_9Y28SYL0,None,t_id_2rLw3OPZ,100,5796.0,7941.0
ID_2V9VWTFQ,None,t_id_KU0z2R8Y,100,3017.0,5162.0
ID_AV4D8DGL,None,t_id_2nidIdEl,100,2985.0,5130.0
ID_CPK85AG4,None,t_id_15bo4NKD,91,3713.0,5858.0
ID_EB9DXNZO,None,t_id_I2O3ROf3,100,9641.0,11786.0
ID_BMQYK3MF,None,t_id_mG29W0Xo,100,6923.0,9068.0
ID_JAVVEN1R,None,t_id_LNRdhOAl,100,7133.0,9278.0
ID_94I5IGH0,None,t_id_3M6u302b,100,1463.0,3608.0
ID_KD3RD105,None,t_id_Xs8emhVq,100,10204.0,12349.0
ID_YFPHGFJB,None,t_id_rLZJsnke,100,507.0,2652.0
ID_69TI73FN,None,t_id_KgSDxqAU,100,5965.0,8110.0
ID_74HFMUXR,None,t_id_POI3z58z,100,10517.0,12662.0
ID_XSFXXW5G,None,t_id_15bo4NKD,91,3706.0,5851.0
ID_D2HT7D3B,None,t_id_BROcJMHu,100,489.0,2634.0
ID_9ANYOGWN,None,t_id_6p0VYbUJ,100,6654.0,8799.0
ID_EOVF9H1S,None,t_id_zBcnhIES,100,4505.0,6650.0
ID_U7QMQRWH,None,t_id_K5OsgeDH,100,9276.0,11421.0
ID_4MASRPWU,None,t_id_XN39nRhf,100,7560.0,9705.0
ID_EAB2TXS4,None,t_id_cqGZ491C,100,1910.0,4055.0
ID_UTZPC4DR,None,t_id_tEhm1h3L,100,5874.0,8019.0
ID_7DXZD9UX,None,t_id_0uVSQGq0,100,10201.0,12346.0
ID_FDP6NXDO,None,t_id_YCxHt7En,100,7591.0,9736.0
ID_SSUDTZZ7,None,t_id_xE6Hrf18,100,10000.0,12145.0
ID_Y93FE9UN,None,t_id_MZMhLElj,100,6044.0,8189.0
ID_0OKZ9UJW,None,t_id_1GoyWEhg,100,5605.0,7750.0
ID_YI0PBP29,None,t_id_KC6F5EgL,100,5127.0,7272.0
ID_Q3I6LLOS,None,t_id_6xPyJIUw,100,4938.0,7083.0
ID_CA7ULLNS,None,t_id_CByfPvSU,100,4589.0,6734.0
ID_M17JIOZN,None,t_id_DPYQnZyv,26,324.0,2469.0
ID_7D22F3LM,None,t_id_ApG8kV7D,100,2836.0,4981.0
ID_0P6NQE4J,None,t_id_iXKyNbTV,100,10467.0,12612.0
ID_WBS79Z66,None,t_id_xIWF7VvJ,100,1408.0,3553.0
ID_GRVPUO7T,None,t_id_9QvIbgBZ,100,9522.0,11667.0
ID_22G22XHB,None,t_id_T4SG5zbT,100,7078.0,9223.0
ID_O1E2ZAXH,None,t_id_cNjvzvHZ,100,1701.0,3846.0
ID_UZCH815J,None,t_id_6xQg3HZS,100,6269.0,8414.0
ID_FTR5AHEQ,None,t_id_oKtPHGVS,100,2629.0,4774.0
ID_8MC2EVTU,None,t_id_1yXfB9KV,100,6475.0,8620.0
ID_AW6ON1LX,None,t_id_cp5yZSRz,100,6725.0,8870.0
ID_S9VOF9NJ,None,t_id_ZQtjLag8,100,2833.0,4978.0
ID_156OJOPZ,None,t_id_r39ayAFR,100,2413.0,4558.0
ID_KINRC8KE,None,t_id_yuiplDyM,100,2225.0,4370.0
ID_BMCV0GTZ,None,t_id_ZEP7tuYV,100,9136.0,11281.0
ID_K88145JZ,None,t_id_gy4jN6ns,100,1207.0,3352.0
ID_OTLT3TOF,None,t_id_gOdTl4HE,100,2165.0,4310.0
ID_WDC2E4O5,None,t_id_dmnUQgp2,100,1041.0,3186.0
ID_VZYR0PKR,None,t_id_d1l4t01f,100,1116.0,3261.0
ID_6UB3M3LJ,None,t_id_rLZJsnke,100,502.0,2647.0
ID_KAT7Y3XP,None,t_id_42RKRAV4,100,2997.0,5142.0
ID_KQIC4P5A,None,t_id_X69RuLEm,100,10316.0,12461.0
ID_UUXBOR2F,None,t_id_YjXYTCGC,6,7299.0,9444.0
ID_FO0VAU9V,None,t_id_7D8eEtzW,100,9202.0,11347.0
ID_9C4GM75D,None,t_id_1bnTOrEH,100,5788.0,7933.0
ID_D1JSI82G,None,t_id_uydk7eCE,100,8691.0,10836.0
ID_SS603OGQ,None,t_id_YjXYTCGC,6,7275.0,9420.0
ID_OAHHA45T,None,t_id_88boh82G,100,10338.0,12483.0
ID_GCSDA0TR,None,t_id_Stm4T52y,100,4379.0,6524.0
ID_9TNAV44I,None,t_id_MNtgog1T,100,6871.0,9016.0
ID_Q86XMGC8,None,t_id_7QZGC0CF,100,6831.0,8976.0
ID_P30TYYBY,None,t_id_z9NU7abZ,100,9333.0,11478.0
ID_9TSRBKUH,None,t_id_yy3eWzDm,100,2427.0,4572.0
ID_UYI72PXR,None,t_id_hLhB3vxm,100,6684.0,8829.0
ID_KI9ZFRXE,None,t_id_ojwCAhNk,100,9353.0,11498.0
ID_92W3E72V,None,t_id_7LIO1vuB,100,297.0,2442.0
ID_IWYBBTIM,None,t_id_f0CtSqyG,100,6466.0,8611.0
ID_7O58YVXU,None,t_id_R0qjmfjH,100,6184.0,8329.0
ID_Z5D9WAI4,None,t_id_ksTLswDT,63,7347.0,9492.0
ID_Z15D7MB7,None,t_id_2sQraPCr,100,2403.0,4548.0
ID_AX6KNHCZ,None,t_id_okiZ8bGJ,100,5717.0,7862.0
ID_Q31OHEMX,None,t_id_OS7u8wMw,100,9901.0,12046.0
ID_8LTYK87Q,None,t_id_gT3xqsZF,100,4132.0,6277.0
ID_RV4N4B9N,None,t_id_XHgS4RMp,100,2499.0,4644.0
ID_TJMIRR1J,None,t_id_Gjo0NNgc,100,10639.0,12784.0
ID_5TM34UPP,None,t_id_lrF0A04f,100,3385.0,5530.0
ID_JD0NK1K8,None,t_id_URhm1wtR,100,8477.0,10622.0
ID_G5OW8AKH,None,t_id_f9abc7IG,100,4192.0,6337.0
ID_BH9WONTB,None,t_id_MnZaNC7Q,100,4833.0,6978.0
ID_KQZWEQP6,None,t_id_wgLoycgE,100,3870.0,6015.0
ID_4IS98QE6,None,t_id_XyK6CNea,100,8925.0,11070.0
ID_XSNPD945,None,t_id_7LIHpbSr,100,9258.0,11403.0
ID_CQ0HJE2N,None,t_id_aN7rFkkS,100,2262.0,4407.0
ID_I80JKNHU,None,t_id_Gvf26JkN,100,568.0,2713.0
ID_MP6219VO,None,t_id_zxFUnL5e,100,7643.0,9788.0
ID_Y05274DE,None,t_id_8nyDQMQU,100,6307.0,8452.0
ID_2OJFCHDY,None,t_id_2jJNiPzx,100,3437.0,5582.0
ID_7YZS2FCV,None,t_id_Stm4T52y,100,4378.0,6523.0
ID_SACZ5ODJ,None,t_id_39JwelWY,100,4144.0,6289.0
ID_B90GQA75,None,t_id_KmYchtYs,100,1967.0,4112.0
ID_A69P1WQH,None,t_id_OAasWDIl,100,9299.0,11444.0
ID_1C04RQUV,None,t_id_RRn3rCY9,100,8206.0,10351.0
ID_5HDJQUDX,None,t_id_FALj4XeK,100,6692.0,8837.0
ID_1BBLQRAI,None,t_id_91GGfQCK,100,2378.0,4523.0
ID_829ISM32,None,t_id_4Yt5gtJ8,100,637.0,2782.0
ID_C26P4ORB,None,t_id_lKI33Nr9,100,732.0,2877.0
ID_K3DJZ4W9,None,t_id_rxTPs3xJ,100,4848.0,6993.0
ID_U7AKSS5K,None,t_id_1SpS4mrO,100,6019.0,8164.0
ID_S40WGGM7,None,t_id_vf3Q2sAy,100,8035.0,10180.0
ID_MA4JOVEK,None,t_id_knzn9rHE,100,1429.0,3574.0
ID_H7SWKLFZ,None,t_id_dYntefAu,100,5420.0,7565.0
ID_0S9NG388,None,t_id_Z18B7SuC,100,5351.0,7496.0
ID_F1AYIWNI,None,t_id_2BvGTXJ9,100,5340.0,7485.0
ID_PHIDMNRO,None,t_id_ksTLswDT,63,7338.0,9483.0
ID_ME759Y0E,None,t_id_Ce8J0NID,100,8644.0,10789.0
ID_6JTY5DMM,None,t_id_hRzOoJ2t,46,2032.0,4177.0
ID_MAHOPW1D,None,t_id_CzqfjDnp,100,7690.0,9835.0
ID_TEKCOYAG,None,t_id_XhBMdxhW,100,5065.0,7210.0
ID_OP0UO3JH,None,t_id_E8nOSniM,100,9744.0,11889.0
ID_UKHTZIYQ,None,t_id_1PkIujfS,100,10096.0,12241.0
ID_M357KXJD,None,t_id_XUQF0ZJI,100,217.0,2362.0
ID_9W2SPVUN,None,t_id_XFsKopXL,100,248.0,2393.0
ID_58W4YHWO,None,t_id_e8fmn3qV,100,5388.0,7533.0
